,Date and Hour,Production,Production_simulate,Production_simulate_half
434,2020-01-19 02:00:00+01:00,4240.0,424.0,212.0
435,2020-01-19 03:00:00+01:00,4599.0,459.9,229.95
436,2020-01-19 04:00:00+01:00,5004.0,500.4,250.2
437,2020-01-19 05:00:00+01:00,5154.0,515.4,257.7
438,2020-01-19 06:00:00+01:00,5080.0,508.0,254.0
439,2020-01-19 07:00:00+01:00,5056.0,505.6,252.8
440,2020-01-19 08:00:00+01:00,5238.0,523.8,261.9
441,2020-01-19 09:00:00+01:00,6013.0,601.3,300.65
442,2020-01-19 10:00:00+01:00,6567.0,656.7,328.35
443,2020-01-19 11:00:00+01:00,6686.0,668.6,334.3
444,2020-01-19 12:00:00+01:00,7141.0,714.1,357.05
445,2020-01-19 13:00:00+01:00,7780.0,778.0,389.0
446,2020-01-19 14:00:00+01:00,8027.0,802.7,401.35
447,2020-01-19 15:00:00+01:00,7816.0,781.6,390.8
448,2020-01-19 16:00:00+01:00,6596.0,659.6,329.8
449,2020-01-19 17:00:00+01:00,5989.0,598.9,299.45
450,2020-01-19 18:00:00+01:00,6431.0,643.1,321.55
451,2020-01-19 19:00:00+01:00,6772.0,677.2,338.6
452,2020-01-19 20:00:00+01:00,7096.0,709.6,354.8
453,2020-01-19 21:00:00+01:00,7200.0,720.0,360.0
454,2020-01-19 22:00:00+01:00,7129.0,712.9,356.45
455,2020-01-19 23:00:00+01:00,6964.0,696.4,348.2
456,2020-01-20 00:00:00+01:00,6766.0,676.6,338.3
457,2020-01-20 01:00:00+01:00,6534.0,653.4,326.7
458,2020-01-20 02:00:00+01:00,6231.0,623.1,311.55
459,2020-01-20 03:00:00+01:00,6099.0,609.9,304.95
460,2020-01-20 04:00:00+01:00,5840.0,584.0,292.0
461,2020-01-20 05:00:00+01:00,5845.0,584.5,292.25
462,2020-01-20 06:00:00+01:00,5973.0,597.3,298.65
463,2020-01-20 07:00:00+01:00,6070.0,607.0,303.5
464,2020-01-20 08:00:00+01:00,5918.0,591.8,295.9
465,2020-01-20 09:00:00+01:00,5829.0,582.9,291.45
466,2020-01-20 10:00:00+01:00,6057.0,605.7,302.85
467,2020-01-20 11:00:00+01:00,6459.0,645.9,322.95
468,2020-01-20 12:00:00+01:00,6928.0,692.8,346.4
469,2020-01-20 13:00:00+01:00,7222.0,722.2,361.1
470,2020-01-20 14:00:00+01:00,7132.0,713.2,356.6
471,2020-01-20 15:00:00+01:00,6665.0,666.5,333.25
472,2020-01-20 16:00:00+01:00,5799.0,579.9,289.95
473,2020-01-20 17:00:00+01:00,5329.0,532.9,266.45
474,2020-01-20 18:00:00+01:00,5488.0,548.8,274.4
475,2020-01-20 19:00:00+01:00,5432.0,543.2,271.6
476,2020-01-20 20:00:00+01:00,5421.0,542.1,271.05
477,2020-01-20 21:00:00+01:00,5325.0,532.5,266.25
478,2020-01-20 22:00:00+01:00,4957.0,495.7,247.85
479,2020-01-20 23:00:00+01:00,4804.0,480.4,240.2
480,2020-01-21 00:00:00+01:00,4713.0,471.3,235.65
481,2020-01-21 01:00:00+01:00,4365.0,436.5,218.25
482,2020-01-21 02:00:00+01:00,4060.0,406.0,203.0
483,2020-01-21 03:00:00+01:00,3875.0,387.5,193.75
484,2020-01-21 04:00:00+01:00,3749.0,374.9,187.45
485,2020-01-21 05:00:00+01:00,3609.0,360.9,180.45
486,2020-01-21 06:00:00+01:00,3450.0,345.0,172.5
487,2020-01-21 07:00:00+01:00,3496.0,349.6,174.8
488,2020-01-21 08:00:00+01:00,3430.0,343.0,171.5
489,2020-01-21 09:00:00+01:00,3289.0,328.9,164.45
490,2020-01-21 10:00:00+01:00,3075.0,307.5,153.75
491,2020-01-21 11:00:00+01:00,2958.0,295.8,147.9
492,2020-01-21 12:00:00+01:00,3114.0,311.4,155.7
493,2020-01-21 13:00:00+01:00,3188.0,318.8,159.4
494,2020-01-21 14:00:00+01:00,3053.0,305.3,152.65
495,2020-01-21 15:00:00+01:00,2832.0,283.2,141.6
496,2020-01-21 16:00:00+01:00,2519.0,251.9,125.95
497,2020-01-21 17:00:00+01:00,2568.0,256.8,128.4
498,2020-01-21 18:00:00+01:00,3288.0,328.8,164.4
499,2020-01-21 19:00:00+01:00,3788.0,378.8,189.4
500,2020-01-21 20:00:00+01:00,3949.0,394.9,197.45
501,2020-01-21 21:00:00+01:00,3903.0,390.3,195.15
502,2020-01-21 22:00:00+01:00,3836.0,383.6,191.8
503,2020-01-21 23:00:00+01:00,3634.0,363.4,181.7
504,2020-01-22 00:00:00+01:00,3292.0,329.2,164.6
505,2020-01-22 01:00:00+01:00,3111.0,311.1,155.55
506,2020-01-22 02:00:00+01:00,3145.0,314.5,157.25
507,2020-01-22 03:00:00+01:00,3090.0,309.0,154.5
508,2020-01-22 04:00:00+01:00,3213.0,321.3,160.65
509,2020-01-22 05:00:00+01:00,3589.0,358.9,179.45
510,2020-01-22 06:00:00+01:00,3843.0,384.3,192.15
511,2020-01-22 07:00:00+01:00,4132.0,413.2,206.6
512,2020-01-22 08:00:00+01:00,4063.0,406.3,203.15
513,2020-01-22 09:00:00+01:00,4116.0,411.6,205.8
514,2020-01-22 10:00:00+01:00,4278.0,427.8,213.9
515,2020-01-22 11:00:00+01:00,4112.0,411.2,205.6
516,2020-01-22 12:00:00+01:00,4014.0,401.4,200.7
517,2020-01-22 13:00:00+01:00,3952.0,395.2,197.6
518,2020-01-22 14:00:00+01:00,4035.0,403.5,201.75
519,2020-01-22 15:00:00+01:00,4115.0,411.5,205.75
520,2020-01-22 16:00:00+01:00,3950.0,395.0,197.5
521,2020-01-22 17:00:00+01:00,4485.0,448.5,224.25
522,2020-01-22 18:00:00+01:00,5349.0,534.9,267.45
523,2020-01-22 19:00:00+01:00,6004.0,600.4,300.2
524,2020-01-22 20:00:00+01:00,6556.0,655.6,327.8
525,2020-01-22 21:00:00+01:00,6939.0,693.9,346.95
526,2020-01-22 22:00:00+01:00,6901.0,690.1,345.05
527,2020-01-22 23:00:00+01:00,6716.0,671.6,335.8
528,2020-01-23 00:00:00+01:00,6865.0,686.5,343.25
529,2020-01-23 01:00:00+01:00,6806.0,680.6,340.3
530,2020-01-23 02:00:00+01:00,6698.0,669.8,334.9
531,2020-01-23 03:00:00+01:00,6470.0,647.0,323.5
532,2020-01-23 04:00:00+01:00,5851.0,585.1,292.55
533,2020-01-23 05:00:00+01:00,5210.0,521.0,260.5
534,2020-01-23 06:00:00+01:00,5035.0,503.5,251.75
535,2020-01-23 07:00:00+01:00,5238.0,523.8,261.9
536,2020-01-23 08:00:00+01:00,5338.0,533.8,266.9
537,2020-01-23 09:00:00+01:00,5273.0,527.3,263.65
538,2020-01-23 10:00:00+01:00,5007.0,500.7,250.35
539,2020-01-23 11:00:00+01:00,4734.0,473.4,236.7
540,2020-01-23 12:00:00+01:00,4383.0,438.3,219.15
541,2020-01-23 13:00:00+01:00,4096.0,409.6,204.8
542,2020-01-23 14:00:00+01:00,3899.0,389.9,194.95
543,2020-01-23 15:00:00+01:00,3620.0,362.0,181.0
544,2020-01-23 16:00:00+01:00,3381.0,338.1,169.05
545,2020-01-23 17:00:00+01:00,3478.0,347.8,173.9
546,2020-01-23 18:00:00+01:00,3568.0,356.8,178.4
547,2020-01-23 19:00:00+01:00,3405.0,340.5,170.25
548,2020-01-23 20:00:00+01:00,3145.0,314.5,157.25
549,2020-01-23 21:00:00+01:00,2998.0,299.8,149.9
550,2020-01-23 22:00:00+01:00,2803.0,280.3,140.15
551,2020-01-23 23:00:00+01:00,2847.0,284.7,142.35
552,2020-01-24 00:00:00+01:00,2832.0,283.2,141.6
553,2020-01-24 01:00:00+01:00,2577.0,257.7,128.85
554,2020-01-24 02:00:00+01:00,2349.0,234.9,117.45
555,2020-01-24 03:00:00+01:00,2207.0,220.7,110.35
556,2020-01-24 04:00:00+01:00,2043.0,204.3,102.15
557,2020-01-24 05:00:00+01:00,2013.0,201.3,100.65
558,2020-01-24 06:00:00+01:00,1976.0,197.6,98.8
559,2020-01-24 07:00:00+01:00,2026.0,202.6,101.3
560,2020-01-24 08:00:00+01:00,1894.0,189.4,94.7
561,2020-01-24 09:00:00+01:00,1848.0,184.8,92.4
562,2020-01-24 10:00:00+01:00,1970.0,197.0,98.5
563,2020-01-24 11:00:00+01:00,2000.0,200.0,100.0
564,2020-01-24 12:00:00+01:00,2122.0,212.2,106.1
565,2020-01-24 13:00:00+01:00,2041.0,204.1,102.05
566,2020-01-24 14:00:00+01:00,1781.0,178.1,89.05
567,2020-01-24 15:00:00+01:00,1351.0,135.1,67.55
568,2020-01-24 16:00:00+01:00,796.0,79.6,39.8
569,2020-01-24 17:00:00+01:00,387.0,38.7,19.35
570,2020-01-24 18:00:00+01:00,381.0,38.1,19.05
571,2020-01-24 19:00:00+01:00,457.0,45.7,22.85
572,2020-01-24 20:00:00+01:00,501.0,50.1,25.05
573,2020-01-24 21:00:00+01:00,566.0,56.6,28.3
574,2020-01-24 22:00:00+01:00,619.0,61.9,30.95
575,2020-01-24 23:00:00+01:00,695.0,69.5,34.75
576,2020-01-25 00:00:00+01:00,792.0,79.2,39.6
577,2020-01-25 01:00:00+01:00,888.0,88.8,44.4
578,2020-01-25 02:00:00+01:00,982.0,98.2,49.1
579,2020-01-25 03:00:00+01:00,1067.0,106.7,53.35
580,2020-01-25 04:00:00+01:00,1157.0,115.7,57.85
581,2020-01-25 05:00:00+01:00,1213.0,121.3,60.65
582,2020-01-25 06:00:00+01:00,1314.0,131.4,65.7
583,2020-01-25 07:00:00+01:00,1462.0,146.2,73.1
584,2020-01-25 08:00:00+01:00,1569.0,156.9,78.45
585,2020-01-25 09:00:00+01:00,1851.0,185.1,92.55
586,2020-01-25 10:00:00+01:00,2272.0,227.2,113.6
587,2020-01-25 11:00:00+01:00,2544.0,254.4,127.2
588,2020-01-25 12:00:00+01:00,2682.0,268.2,134.1
589,2020-01-25 13:00:00+01:00,2551.0,255.1,127.55
590,2020-01-25 14:00:00+01:00,2193.0,219.3,109.65
591,2020-01-25 15:00:00+01:00,1783.0,178.3,89.15
592,2020-01-25 16:00:00+01:00,1399.0,139.9,69.95
593,2020-01-25 17:00:00+01:00,1360.0,136.0,68.0
594,2020-01-25 18:00:00+01:00,1551.0,155.1,77.55
595,2020-01-25 19:00:00+01:00,1691.0,169.1,84.55
596,2020-01-25 20:00:00+01:00,1911.0,191.1,95.55
597,2020-01-25 21:00:00+01:00,2113.0,211.3,105.65
598,2020-01-25 22:00:00+01:00,2266.0,226.6,113.3
599,2020-01-25 23:00:00+01:00,2428.0,242.8,121.4
600,2020-01-26 00:00:00+01:00,2545.0,254.5,127.25
601,2020-01-26 01:00:00+01:00,2542.0,254.2,127.1
602,2020-01-26 02:00:00+01:00,2558.0,255.8,127.9
603,2020-01-26 03:00:00+01:00,2545.0,254.5,127.25
604,2020-01-26 04:00:00+01:00,2421.0,242.1,121.05
605,2020-01-26 05:00:00+01:00,2323.0,232.3,116.15
606,2020-01-26 06:00:00+01:00,2303.0,230.3,115.15
607,2020-01-26 07:00:00+01:00,2345.0,234.5,117.25
608,2020-01-26 08:00:00+01:00,2515.0,251.5,125.75
609,2020-01-26 09:00:00+01:00,3085.0,308.5,154.25
610,2020-01-26 10:00:00+01:00,3580.0,358.0,179.0
611,2020-01-26 11:00:00+01:00,3710.0,371.0,185.5
612,2020-01-26 12:00:00+01:00,3779.0,377.9,188.95
613,2020-01-26 13:00:00+01:00,4391.0,439.1,219.55
614,2020-01-26 14:00:00+01:00,4920.0,492.0,246.0
615,2020-01-26 15:00:00+01:00,5016.0,501.6,250.8
616,2020-01-26 16:00:00+01:00,5029.0,502.9,251.45
617,2020-01-26 17:00:00+01:00,5423.0,542.3,271.15
618,2020-01-26 18:00:00+01:00,6308.0,630.8,315.4
619,2020-01-26 19:00:00+01:00,7153.0,715.3,357.65
620,2020-01-26 20:00:00+01:00,7735.0,773.5,386.75
621,2020-01-26 21:00:00+01:00,8351.0,835.1,417.55
622,2020-01-26 22:00:00+01:00,8461.0,846.1,423.05
623,2020-01-26 23:00:00+01:00,8760.0,876.0,438.0
624,2020-01-27 00:00:00+01:00,8873.0,887.3,443.65
625,2020-01-27 01:00:00+01:00,8862.0,886.2,443.1
626,2020-01-27 02:00:00+01:00,8491.0,849.1,424.55
627,2020-01-27 03:00:00+01:00,8262.0,826.2,413.1
628,2020-01-27 04:00:00+01:00,8193.0,819.3,409.65
629,2020-01-27 05:00:00+01:00,8140.0,814.0,407.0
630,2020-01-27 06:00:00+01:00,7954.0,795.4,397.7
631,2020-01-27 07:00:00+01:00,8011.0,801.1,400.55
632,2020-01-27 08:00:00+01:00,8115.0,811.5,405.75
633,2020-01-27 09:00:00+01:00,8523.0,852.3,426.15
634,2020-01-27 10:00:00+01:00,8773.0,877.3,438.65
635,2020-01-27 11:00:00+01:00,8930.0,893.0,446.5
636,2020-01-27 12:00:00+01:00,9298.0,929.8,464.9
637,2020-01-27 13:00:00+01:00,9342.0,934.2,467.1
638,2020-01-27 14:00:00+01:00,9348.0,934.8,467.4
639,2020-01-27 15:00:00+01:00,9600.0,960.0,480.0
640,2020-01-27 16:00:00+01:00,9939.0,993.9,496.95
641,2020-01-27 17:00:00+01:00,10594.0,1059.4,529.7
642,2020-01-27 18:00:00+01:00,11292.0,1129.2,564.6
643,2020-01-27 19:00:00+01:00,12011.0,1201.1,600.55
644,2020-01-27 20:00:00+01:00,11991.0,1199.1,599.55
645,2020-01-27 21:00:00+01:00,11868.0,1186.8,593.4
646,2020-01-27 22:00:00+01:00,11759.0,1175.9,587.95
647,2020-01-27 23:00:00+01:00,11828.0,1182.8,591.4
648,2020-01-28 00:00:00+01:00,11983.0,1198.3,599.15
649,2020-01-28 01:00:00+01:00,11868.0,1186.8,593.4
650,2020-01-28 02:00:00+01:00,11992.0,1199.2,599.6
651,2020-01-28 03:00:00+01:00,12254.0,1225.4,612.7
652,2020-01-28 04:00:00+01:00,12598.0,1259.8,629.9
653,2020-01-28 05:00:00+01:00,12641.0,1264.1,632.05
654,2020-01-28 06:00:00+01:00,12711.0,1271.1,635.55
655,2020-01-28 07:00:00+01:00,13018.0,1301.8,650.9
656,2020-01-28 08:00:00+01:00,12820.0,1282.0,641.0
657,2020-01-28 09:00:00+01:00,12642.0,1264.2,632.1
658,2020-01-28 10:00:00+01:00,12930.0,1293.0,646.5
659,2020-01-28 11:00:00+01:00,13294.0,1329.4,664.7
660,2020-01-28 12:00:00+01:00,13916.0,1391.6,695.8
661,2020-01-28 13:00:00+01:00,14226.0,1422.6,711.3
662,2020-01-28 14:00:00+01:00,13850.0,1385.0,692.5
663,2020-01-28 15:00:00+01:00,12770.0,1277.0,638.5
664,2020-01-28 16:00:00+01:00,11967.0,1196.7,598.35
665,2020-01-28 17:00:00+01:00,10908.0,1090.8,545.4
666,2020-01-28 18:00:00+01:00,10350.0,1035.0,517.5
667,2020-01-28 19:00:00+01:00,10846.0,1084.6,542.3
668,2020-01-28 20:00:00+01:00,10853.0,1085.3,542.65
669,2020-01-28 21:00:00+01:00,11003.0,1100.3,550.15
670,2020-01-28 22:00:00+01:00,10723.0,1072.3,536.15
671,2020-01-28 23:00:00+01:00,10246.0,1024.6,512.3
672,2020-01-29 00:00:00+01:00,10149.0,1014.9,507.45
673,2020-01-29 01:00:00+01:00,9855.0,985.5,492.75
674,2020-01-29 02:00:00+01:00,8931.0,893.1,446.55
675,2020-01-29 03:00:00+01:00,8534.0,853.4,426.7
676,2020-01-29 04:00:00+01:00,8391.0,839.1,419.55
677,2020-01-29 05:00:00+01:00,8207.0,820.7,410.35
678,2020-01-29 06:00:00+01:00,7798.0,779.8,389.9
679,2020-01-29 07:00:00+01:00,7823.0,782.3,391.15
680,2020-01-29 08:00:00+01:00,7633.0,763.3,381.65
681,2020-01-29 09:00:00+01:00,7817.0,781.7,390.85
682,2020-01-29 10:00:00+01:00,8089.0,808.9,404.45
683,2020-01-29 11:00:00+01:00,8589.0,858.9,429.45
684,2020-01-29 12:00:00+01:00,9104.0,910.4,455.2
685,2020-01-29 13:00:00+01:00,9217.0,921.7,460.85
686,2020-01-29 14:00:00+01:00,8682.0,868.2,434.1
687,2020-01-29 15:00:00+01:00,7156.0,715.6,357.8
688,2020-01-29 16:00:00+01:00,5197.0,519.7,259.85
689,2020-01-29 17:00:00+01:00,3909.0,390.9,195.45
690,2020-01-29 18:00:00+01:00,3827.0,382.7,191.35
691,2020-01-29 19:00:00+01:00,4316.0,431.6,215.8
692,2020-01-29 20:00:00+01:00,4856.0,485.6,242.8
693,2020-01-29 21:00:00+01:00,5343.0,534.3,267.15
694,2020-01-29 22:00:00+01:00,5642.0,564.2,282.1
695,2020-01-29 23:00:00+01:00,5534.0,553.4,276.7
696,2020-01-30 00:00:00+01:00,5372.0,537.2,268.6
697,2020-01-30 01:00:00+01:00,5678.0,567.8,283.9
698,2020-01-30 02:00:00+01:00,5952.0,595.2,297.6
699,2020-01-30 03:00:00+01:00,6119.0,611.9,305.95
700,2020-01-30 04:00:00+01:00,6320.0,632.0,316.0
701,2020-01-30 05:00:00+01:00,6338.0,633.8,316.9
702,2020-01-30 06:00:00+01:00,6672.0,667.2,333.6
703,2020-01-30 07:00:00+01:00,7469.0,746.9,373.45
704,2020-01-30 08:00:00+01:00,8085.0,808.5,404.25
705,2020-01-30 09:00:00+01:00,8393.0,839.3,419.65
706,2020-01-30 10:00:00+01:00,8811.0,881.1,440.55
707,2020-01-30 11:00:00+01:00,9439.0,943.9,471.95
708,2020-01-30 12:00:00+01:00,9834.0,983.4,491.7
709,2020-01-30 13:00:00+01:00,10021.0,1002.1,501.05
710,2020-01-30 14:00:00+01:00,9841.0,984.1,492.05
711,2020-01-30 15:00:00+01:00,9542.0,954.2,477.1
712,2020-01-30 16:00:00+01:00,9478.0,947.8,473.9
713,2020-01-30 17:00:00+01:00,9636.0,963.6,481.8
714,2020-01-30 18:00:00+01:00,10024.0,1002.4,501.2
715,2020-01-30 19:00:00+01:00,10515.0,1051.5,525.75
716,2020-01-30 20:00:00+01:00,10819.0,1081.9,540.95
717,2020-01-30 21:00:00+01:00,10602.0,1060.2,530.1
718,2020-01-30 22:00:00+01:00,9934.0,993.4,496.7
719,2020-01-30 23:00:00+01:00,9530.0,953.0,476.5
720,2020-01-31 00:00:00+01:00,9119.0,911.9,455.95
721,2020-01-31 01:00:00+01:00,8732.0,873.2,436.6
722,2020-01-31 02:00:00+01:00,8392.0,839.2,419.6
723,2020-01-31 03:00:00+01:00,8011.0,801.1,400.55
724,2020-01-31 04:00:00+01:00,7729.0,772.9,386.45
725,2020-01-31 05:00:00+01:00,7225.0,722.5,361.25
726,2020-01-31 06:00:00+01:00,6639.0,663.9,331.95
727,2020-01-31 07:00:00+01:00,6057.0,605.7,302.85
728,2020-01-31 08:00:00+01:00,5803.0,580.3,290.15
729,2020-01-31 09:00:00+01:00,6195.0,619.5,309.75
730,2020-01-31 10:00:00+01:00,7059.0,705.9,352.95
731,2020-01-31 11:00:00+01:00,7641.0,764.1,382.05
732,2020-01-31 12:00:00+01:00,8111.0,811.1,405.55
733,2020-01-31 13:00:00+01:00,8201.0,820.1,410.05
734,2020-01-31 14:00:00+01:00,7887.0,788.7,394.35
735,2020-01-31 15:00:00+01:00,7407.0,740.7,370.35
736,2020-01-31 16:00:00+01:00,7005.0,700.5,350.25
737,2020-01-31 17:00:00+01:00,6835.0,683.5,341.75
738,2020-01-31 18:00:00+01:00,7252.0,725.2,362.6
739,2020-01-31 19:00:00+01:00,7823.0,782.3,391.15
740,2020-01-31 20:00:00+01:00,8039.0,803.9,401.95
741,2020-01-31 21:00:00+01:00,8390.0,839.0,419.5
742,2020-01-31 22:00:00+01:00,8280.0,828.0,414.0
743,2020-01-31 23:00:00+01:00,8275.0,827.5,413.75
744,2020-02-01 00:00:00+01:00,8312.0,831.2,415.6
745,2020-02-01 01:00:00+01:00,8581.0,858.1,429.05
746,2020-02-01 02:00:00+01:00,8881.0,888.1,444.05
747,2020-02-01 03:00:00+01:00,9113.0,911.3,455.65
748,2020-02-01 04:00:00+01:00,9145.0,914.5,457.25
749,2020-02-01 05:00:00+01:00,9254.0,925.4,462.7
750,2020-02-01 06:00:00+01:00,9459.0,945.9,472.95
751,2020-02-01 07:00:00+01:00,9594.0,959.4,479.7
752,2020-02-01 08:00:00+01:00,9260.0,926.0,463.0
753,2020-02-01 09:00:00+01:00,9611.0,961.1,480.55
754,2020-02-01 10:00:00+01:00,10197.0,1019.7,509.85
755,2020-02-01 11:00:00+01:00,11109.0,1110.9,555.45
756,2020-02-01 12:00:00+01:00,12376.0,1237.6,618.8
757,2020-02-01 13:00:00+01:00,12822.0,1282.2,641.1
758,2020-02-01 14:00:00+01:00,12505.0,1250.5,625.25
759,2020-02-01 15:00:00+01:00,11769.0,1176.9,588.45
760,2020-02-01 16:00:00+01:00,11099.0,1109.9,554.95
761,2020-02-01 17:00:00+01:00,10786.0,1078.6,539.3
762,2020-02-01 18:00:00+01:00,10718.0,1071.8,535.9
763,2020-02-01 19:00:00+01:00,10502.0,1050.2,525.1
764,2020-02-01 20:00:00+01:00,10126.0,1012.6,506.3
765,2020-02-01 21:00:00+01:00,9610.0,961.0,480.5
766,2020-02-01 22:00:00+01:00,8649.0,864.9,432.45
767,2020-02-01 23:00:00+01:00,7649.0,764.9,382.45
768,2020-02-02 00:00:00+01:00,6695.0,669.5,334.75
769,2020-02-02 01:00:00+01:00,6453.0,645.3,322.65
770,2020-02-02 02:00:00+01:00,6393.0,639.3,319.65
771,2020-02-02 03:00:00+01:00,6985.0,698.5,349.25
772,2020-02-02 04:00:00+01:00,7933.0,793.3,396.65
773,2020-02-02 05:00:00+01:00,9171.0,917.1,458.55
774,2020-02-02 06:00:00+01:00,10120.0,1012.0,506.0
775,2020-02-02 07:00:00+01:00,11343.0,1134.3,567.15
776,2020-02-02 08:00:00+01:00,11628.0,1162.8,581.4
777,2020-02-02 09:00:00+01:00,12117.0,1211.7,605.85
778,2020-02-02 10:00:00+01:00,13175.0,1317.5,658.75
779,2020-02-02 11:00:00+01:00,13973.0,1397.3,698.65
780,2020-02-02 12:00:00+01:00,14276.0,1427.6,713.8
781,2020-02-02 13:00:00+01:00,14029.0,1402.9,701.45
782,2020-02-02 14:00:00+01:00,13464.0,1346.4,673.2
783,2020-02-02 15:00:00+01:00,12547.0,1254.7,627.35
784,2020-02-02 16:00:00+01:00,11852.0,1185.2,592.6
785,2020-02-02 17:00:00+01:00,10910.0,1091.0,545.5
786,2020-02-02 18:00:00+01:00,9813.0,981.3,490.65
787,2020-02-02 19:00:00+01:00,9167.0,916.7,458.35
788,2020-02-02 20:00:00+01:00,8691.0,869.1,434.55
789,2020-02-02 21:00:00+01:00,8254.0,825.4,412.7
790,2020-02-02 22:00:00+01:00,7792.0,779.2,389.6
791,2020-02-02 23:00:00+01:00,8124.0,812.4,406.2
792,2020-02-03 00:00:00+01:00,8530.0,853.0,426.5
793,2020-02-03 01:00:00+01:00,8361.0,836.1,418.05
794,2020-02-03 02:00:00+01:00,8217.0,821.7,410.85
795,2020-02-03 03:00:00+01:00,8106.0,810.6,405.3
796,2020-02-03 04:00:00+01:00,8173.0,817.3,408.65
797,2020-02-03 05:00:00+01:00,8238.0,823.8,411.9
798,2020-02-03 06:00:00+01:00,8183.0,818.3,409.15
799,2020-02-03 07:00:00+01:00,7802.0,780.2,390.1
800,2020-02-03 08:00:00+01:00,7468.0,746.8,373.4
801,2020-02-03 09:00:00+01:00,7895.0,789.5,394.75
802,2020-02-03 10:00:00+01:00,8340.0,834.0,417.0
803,2020-02-03 11:00:00+01:00,8711.0,871.1,435.55
804,2020-02-03 12:00:00+01:00,8755.0,875.5,437.75
805,2020-02-03 13:00:00+01:00,8965.0,896.5,448.25
806,2020-02-03 14:00:00+01:00,9101.0,910.1,455.05
807,2020-02-03 15:00:00+01:00,8568.0,856.8,428.4
808,2020-02-03 16:00:00+01:00,7668.0,766.8,383.4
809,2020-02-03 17:00:00+01:00,6957.0,695.7,347.85
810,2020-02-03 18:00:00+01:00,7473.0,747.3,373.65
811,2020-02-03 19:00:00+01:00,8355.0,835.5,417.75
812,2020-02-03 20:00:00+01:00,9638.0,963.8,481.9
813,2020-02-03 21:00:00+01:00,10746.0,1074.6,537.3
814,2020-02-03 22:00:00+01:00,10500.0,1050.0,525.0
815,2020-02-03 23:00:00+01:00,10286.0,1028.6,514.3
816,2020-02-04 00:00:00+01:00,10319.0,1031.9,515.95
817,2020-02-04 01:00:00+01:00,10490.0,1049.0,524.5
818,2020-02-04 02:00:00+01:00,10344.0,1034.4,517.2
819,2020-02-04 03:00:00+01:00,10608.0,1060.8,530.4
820,2020-02-04 04:00:00+01:00,10585.0,1058.5,529.25
821,2020-02-04 05:00:00+01:00,10522.0,1052.2,526.1
822,2020-02-04 06:00:00+01:00,10384.0,1038.4,519.2
823,2020-02-04 07:00:00+01:00,10598.0,1059.8,529.9
824,2020-02-04 08:00:00+01:00,10807.0,1080.7,540.35
825,2020-02-04 09:00:00+01:00,11599.0,1159.9,579.95
826,2020-02-04 10:00:00+01:00,12378.0,1237.8,618.9
827,2020-02-04 11:00:00+01:00,13244.0,1324.4,662.2
828,2020-02-04 12:00:00+01:00,13514.0,1351.4,675.7
829,2020-02-04 13:00:00+01:00,13961.0,1396.1,698.05
830,2020-02-04 14:00:00+01:00,13658.0,1365.8,682.9
831,2020-02-04 15:00:00+01:00,13001.0,1300.1,650.05
832,2020-02-04 16:00:00+01:00,11955.0,1195.5,597.75
833,2020-02-04 17:00:00+01:00,10257.0,1025.7,512.85
834,2020-02-04 18:00:00+01:00,9302.0,930.2,465.1
835,2020-02-04 19:00:00+01:00,8738.0,873.8,436.9
836,2020-02-04 20:00:00+01:00,8283.0,828.3,414.15
837,2020-02-04 21:00:00+01:00,7891.0,789.1,394.55
838,2020-02-04 22:00:00+01:00,7100.0,710.0,355.0
839,2020-02-04 23:00:00+01:00,6080.0,608.0,304.0
840,2020-02-05 00:00:00+01:00,5028.0,502.8,251.4
841,2020-02-05 01:00:00+01:00,4337.0,433.7,216.85
842,2020-02-05 02:00:00+01:00,3791.0,379.1,189.55
843,2020-02-05 03:00:00+01:00,3356.0,335.6,167.8
844,2020-02-05 04:00:00+01:00,3135.0,313.5,156.75
845,2020-02-05 05:00:00+01:00,2903.0,290.3,145.15
846,2020-02-05 06:00:00+01:00,2605.0,260.5,130.25
847,2020-02-05 07:00:00+01:00,2339.0,233.9,116.95
848,2020-02-05 08:00:00+01:00,2072.0,207.2,103.6
849,2020-02-05 09:00:00+01:00,2486.0,248.6,124.3
850,2020-02-05 10:00:00+01:00,3197.0,319.7,159.85
851,2020-02-05 11:00:00+01:00,3638.0,363.8,181.9
852,2020-02-05 12:00:00+01:00,3980.0,398.0,199.0
853,2020-02-05 13:00:00+01:00,3971.0,397.1,198.55
854,2020-02-05 14:00:00+01:00,3795.0,379.5,189.75
855,2020-02-05 15:00:00+01:00,3358.0,335.8,167.9
856,2020-02-05 16:00:00+01:00,2568.0,256.8,128.4
857,2020-02-05 17:00:00+01:00,1777.0,177.7,88.85
858,2020-02-05 18:00:00+01:00,1753.0,175.3,87.65
859,2020-02-05 19:00:00+01:00,2182.0,218.2,109.1
860,2020-02-05 20:00:00+01:00,2605.0,260.5,130.25
861,2020-02-05 21:00:00+01:00,2869.0,286.9,143.45
862,2020-02-05 22:00:00+01:00,2999.0,299.9,149.95
863,2020-02-05 23:00:00+01:00,3063.0,306.3,153.15
864,2020-02-06 00:00:00+01:00,2916.0,291.6,145.8
865,2020-02-06 01:00:00+01:00,2848.0,284.8,142.4
866,2020-02-06 02:00:00+01:00,2981.0,298.1,149.05
867,2020-02-06 03:00:00+01:00,3038.0,303.8,151.9
